building_id,room_id,room_type,capacity,temperature,humidity,occupancy,energy_consumption,hvac_energy,lighting_energy,equipment_energy,other_energy,hvac_status,hvac_setpoint,equipment_status,outdoor_temperature,outdoor_humidity,timestamp
B003,R002,Meeting Room,10,24.84,51.73,7,0.596,0.449,0.02,0.108,0.019,ON,24,Normal,27.44,63.97,2026-08-28 15:15:00
B003,R003,Server Room,3,23.07,53.01,0,1.296,0.657,0.002,0.619,0.018,ON,22,Normal,27.62,62.54,2026-08-28 15:15:00
B001,R001,Office,12,25.02,49.11,4,0.697,0.559,0.015,0.111,0.012,ON,24,Normal,27.85,61.21,2026-08-28 15:30:00
B001,R002,Meeting Room,10,25.24,50.91,7,0.691,0.552,0.02,0.107,0.012,ON,24,Normal,28.34,63.98,2026-08-28 15:30:00
B001,R003,Server Room,3,23.43,52.06,2,1.483,0.816,0.006,0.645,0.017,ON,22,Normal,28.37,62.91,2026-08-28 15:30:00
B002,R001,Office,12,24.41,52.71,0,0.105,0.0,0.007,0.087,0.011,OFF,24,Normal,28.91,63.22,2026-08-28 15:30:00
B002,R002,Meeting Room,10,25.01,53.01,0,0.646,0.557,0.006,0.064,0.019,ON,24,Normal,27.37,63.77,2026-08-28 15:30:00
B002,R003,Server Room,3,23.41,54.21,0,1.538,0.883,0.002,0.639,0.015,ON,22,Normal,28.39,63.75,2026-08-28 15:30:00
B003,R001,Office,12,24.96,53.89,8,0.697,0.522,0.023,0.138,0.015,ON,24,Normal,26.630000000000003,66.19,2026-08-28 15:30:00
B003,R002,Meeting Room,10,24.75,51.93,7,0.578,0.43,0.02,0.108,0.02,ON,24,Normal,27.43,63.44,2026-08-28 15:30:00
B003,R003,Server Room,3,23.06,55.47,1,1.285,0.647,0.004,0.619,0.015,ON,22,Normal,28.09,65.21,2026-08-28 15:30:00
B001,R001,Office,12,24.76,54.0,2,0.627,0.504,0.011,0.099,0.013,ON,24,Normal,28.18,64.3,2026-08-28 15:45:00
B001,R002,Meeting Room,10,24.84,53.54,0,0.533,0.455,0.006,0.061,0.012,ON,24,Normal,29.08,64.11,2026-08-28 15:45:00
B001,R003,Server Room,3,23.39,53.05,0,1.474,0.814,0.002,0.639,0.019,ON,22,Normal,28.09,62.26,2026-08-28 15:45:00
B002,R001,Office,12,24.57,49.77,7,0.674,0.51,0.021,0.133,0.01,ON,24,Normal,28.700000000000003,62.38,2026-08-28 15:45:00
B002,R002,Meeting Room,10,24.99,55.0,4,0.663,0.543,0.014,0.088,0.018,ON,24,Normal,28.610000000000003,64.48,2026-08-28 15:45:00
B002,R003,Server Room,3,23.57,53.09,2,1.57,0.915,0.006,0.639,0.011,ON,22,Normal,28.66,63.9,2026-08-28 15:45:00
B003,R001,Office,12,24.97,55.28,0,0.622,0.516,0.007,0.087,0.012,ON,24,Normal,27.37,68.47,2026-08-28 15:45:00
B003,R002,Meeting Room,10,25.01,53.43,4,0.58,0.469,0.014,0.087,0.01,ON,24,Normal,27.37,63.55,2026-08-28 15:45:00
B003,R003,Server Room,3,23.19,54.52,0,1.335,0.693,0.002,0.623,0.017,ON,22,Normal,26.92,66.67,2026-08-28 15:45:00
B001,R001,Office,12,24.85,48.69,8,0.683,0.513,0.022,0.134,0.014,ON,24,Normal,27.45,61.61,2026-08-28 16:00:00
B001,R002,Meeting Room,10,24.95,55.88,9,0.633,0.478,0.023,0.116,0.016,ON,24,Normal,27.35,66.43,2026-08-28 16:00:00
B001,R003,Server Room,3,23.3,52.55,1,1.425,0.771,0.004,0.632,0.018,ON,22,Normal,28.04,59.85,2026-08-28 16:00:00
B002,R001,Office,12,24.3,54.62,0,0.108,0.0,0.007,0.087,0.014,OFF,24,Normal,27.68,66.66,2026-08-28 16:00:00
B002,R002,Meeting Room,10,24.76,54.15,2,0.58,0.481,0.01,0.074,0.015,ON,24,Normal,27.540000000000003,63.64,2026-08-28 16:00:00
B002,R003,Server Room,3,23.46,52.82,2,1.533,0.876,0.006,0.636,0.016,ON,22,Normal,29.3,63.84,2026-08-28 16:00:00
B003,R001,Office,12,24.99,51.99,5,0.686,0.537,0.017,0.121,0.011,ON,24,Normal,27.41,62.49,2026-08-28 16:00:00
B003,R002,Meeting Room,10,24.94,53.65,9,0.633,0.47,0.024,0.122,0.019,ON,24,Normal,26.85,66.45,2026-08-28 16:00:00
B003,R003,Server Room,3,23.23,54.18,1,1.346,0.7,0.004,0.627,0.015,ON,22,Normal,27.270000000000003,63.9,2026-08-28 16:00:00
B001,R001,Office,12,25.07,48.79,10,0.757,0.565,0.026,0.146,0.019,ON,24,Normal,28.74,58.51,2026-08-28 16:15:00
B001,R002,Meeting Room,10,24.83,51.21,8,0.613,0.463,0.021,0.112,0.017,ON,24,Normal,28.2,63.18,2026-08-28 16:15:00
B001,R003,Server Room,3,23.4,55.18,3,1.455,0.791,0.007,0.638,0.018,ON,22,Normal,27.75,64.94,2026-08-28 16:15:00
B002,R001,Office,12,24.41,56.83,0,0.109,0.0,0.007,0.086,0.016,OFF,24,Normal,28.03,68.39,2026-08-28 16:15:00
B002,R002,Meeting Room,10,24.8,52.39,0,0.597,0.508,0.006,0.064,0.018,ON,24,Normal,27.53,61.0,2026-08-28 16:15:00
B002,R003,Server Room,3,23.34,50.3,2,1.53,0.86,0.006,0.65,0.015,ON,22,Normal,27.89,60.42,2026-08-28 16:15:00
B003,R001,Office,12,25.1,54.34,5,0.712,0.557,0.017,0.12,0.018,ON,24,Normal,27.360000000000003,65.81,2026-08-28 16:15:00
B003,R002,Meeting Room,10,24.95,52.26,0,0.54,0.457,0.006,0.062,0.015,ON,24,Normal,27.860000000000003,61.45,2026-08-28 16:15:00
B003,R003,Server Room,3,23.2,51.93,0,1.364,0.709,0.002,0.634,0.019,ON,22,Normal,27.48,63.28,2026-08-28 16:15:00
B001,R001,Office,12,25.09,49.73,8,0.739,0.568,0.022,0.134,0.015,ON,24,Normal,28.78,62.48,2026-08-28 16:30:00
B001,R002,Meeting Room,10,25.05,53.47,3,0.612,0.504,0.012,0.08,0.016,ON,24,Normal,27.76,64.31,2026-08-28 16:30:00
B001,R003,Server Room,3,23.32,55.58,1,1.455,0.793,0.004,0.645,0.013,ON,22,Warning,26.7,65.92,2026-08-28 16:30:00
B002,R001,Office,12,24.48,52.7,6,0.161,0.0,0.019,0.127,0.015,OFF,24,Normal,28.51,64.19,2026-08-28 16:30:00
B002,R002,Meeting Room,10,24.89,50.04,2,0.6,0.504,0.01,0.073,0.013,ON,24,Normal,28.1,62.1,2026-08-28 16:30:00
B002,R003,Server Room,3,22.98,53.06,1,1.366,0.724,0.004,0.621,0.017,ON,22,Normal,28.540000000000003,62.86,2026-08-28 16:30:00
B003,R001,Office,12,25.01,52.34,0,0.652,0.539,0.008,0.089,0.017,ON,24,Normal,27.05,63.36,2026-08-28 16:30:00
B003,R002,Meeting Room,10,24.89,54.66,12,0.635,0.451,0.029,0.138,0.018,ON,24,Normal,27.53,65.11,2026-08-28 16:30:00
B003,R003,Server Room,3,23.33,54.51,0,1.404,0.75,0.002,0.641,0.01,ON,22,Normal,27.12,62.07,2026-08-28 16:30:00
B001,R001,Office,12,25.06,52.03,13,0.801,0.583,0.032,0.17,0.016,ON,24,Normal,27.83,65.28,2026-08-28 16:45:00
B001,R002,Meeting Room,10,25.13,53.55,5,0.64,0.52,0.015,0.093,0.012,ON,24,Normal,27.9,63.48,2026-08-28 16:45:00
B001,R003,Server Room,3,23.48,52.75,1,1.512,0.841,0.004,0.648,0.019,ON,22,Normal,27.89,63.56,2026-08-28 16:45:00
B002,R001,Office,12,24.6,52.76,0,0.636,0.521,0.008,0.09,0.017,ON,24,Normal,28.21,63.08,2026-08-28 16:45:00
B002,R002,Meeting Room,10,24.9,50.87,0,0.619,0.533,0.006,0.064,0.015,ON,24,Normal,29.32,60.75,2026-08-28 16:45:00
B002,R003,Server Room,3,22.83,53.95,0,1.322,0.684,0.002,0.618,0.018,ON,22,Normal,28.630000000000003,62.38,2026-08-28 16:45:00
B003,R001,Office,12,24.92,53.97,3,0.659,0.525,0.013,0.109,0.011,ON,24,Normal,28.05,63.76,2026-08-28 16:45:00
B003,R002,Meeting Room,10,25.0,53.8,4,0.582,0.469,0.014,0.087,0.012,ON,24,Normal,26.740000000000002,65.95,2026-08-28 16:45:00
B003,R003,Server Room,3,23.14,50.45,2,1.311,0.666,0.005,0.622,0.017,ON,22,Normal,27.32,62.43,2026-08-28 16:45:00
B001,R001,Office,12,25.1,51.34,2,0.731,0.601,0.012,0.103,0.016,ON,24,Normal,28.35,62.53,2026-08-28 17:00:00
B001,R002,Meeting Room,10,24.85,50.57,6,0.601,0.472,0.018,0.1,0.011,ON,24,Normal,26.9,63.78,2026-08-28 17:00:00
B001,R003,Server Room,3,23.45,52.89,0,1.409,0.788,0.002,0.608,0.011,ON,22,Normal,27.59,65.17,2026-08-28 17:00:00
B002,R001,Office,12,24.8,54.3,5,0.691,0.545,0.016,0.116,0.013,ON,24,Normal,27.990000000000002,67.42,2026-08-28 17:00:00
B002,R002,Meeting Room,10,24.95,55.72,0,0.613,0.528,0.006,0.062,0.016,ON,24,Normal,27.68,64.12,2026-08-28 17:00:00
B002,R003,Server Room,3,22.67,54.28,1,1.332,0.663,0.004,0.65,0.015,ON,22,Normal,27.290000000000003,65.64,2026-08-28 17:00:00
B003,R001,Office,12,24.95,54.37,0,0.637,0.523,0.008,0.088,0.018,ON,24,Normal,27.53,64.56,2026-08-28 17:00:00
B003,R002,Meeting Room,10,25.0,54.13,0,0.543,0.457,0.006,0.061,0.019,ON,24,Normal,26.26,62.48,2026-08-28 17:00:00
B003,R003,Server Room,3,23.14,53.53,1,1.305,0.668,0.004,0.617,0.017,ON,22,Normal,26.39,64.01,2026-08-28 17:00:00
B001,R001,Office,12,25.01,56.3,4,0.699,0.56,0.015,0.112,0.012,ON,24,Normal,27.19,65.62,2026-08-28 17:15:00
B001,R002,Meeting Room,10,24.96,57.71,1,0.582,0.489,0.008,0.068,0.016,ON,24,Normal,27.14,67.74,2026-08-28 17:15:00
B001,R003,Server Room,3,23.67,54.0,1,1.533,0.877,0.004,0.635,0.017,ON,22,Normal,27.26,64.27,2026-08-28 17:15:00
B002,R001,Office,12,24.73,52.98,0,0.638,0.533,0.007,0.086,0.011,ON,24,Normal,27.400000000000002,62.51,2026-08-28 17:15:00
B002,R002,Meeting Room,10,24.87,53.87,0,0.601,0.514,0.006,0.063,0.017,ON,24,Normal,27.73,66.35,2026-08-28 17:15:00
B002,R003,Server Room,3,22.65,53.95,1,1.323,0.657,0.004,0.65,0.012,ON,22,Normal,27.900000000000002,63.23,2026-08-28 17:15:00
B003,R001,Office,12,25.02,53.02,5,0.688,0.536,0.017,0.12,0.015,ON,24,Normal,25.98,64.06,2026-08-28 17:15:00
B003,R002,Meeting Room,10,25.07,56.34,0,0.571,0.483,0.006,0.062,0.019,ON,24,Normal,26.94,64.97,2026-08-28 17:15:00
B003,R003,Server Room,3,23.07,54.81,0,1.313,0.669,0.002,0.629,0.013,ON,22,Normal,26.860000000000003,64.53,2026-08-28 17:15:00
B001,R001,Office,12,24.89,52.69,0,0.646,0.536,0.007,0.087,0.015,ON,24,Normal,27.03,61.3,2026-08-28 17:30:00
B001,R002,Meeting Room,10,24.82,56.14,1,0.56,0.471,0.008,0.07,0.012,ON,24,Normal,27.81,67.24,2026-08-28 17:30:00
B001,R003,Server Room,3,23.71,55.31,0,1.487,0.863,0.002,0.611,0.01,ON,22,Normal,27.44,64.22,2026-08-28 17:30:00
B002,R001,Office,12,24.61,56.72,4,0.667,0.521,0.015,0.114,0.016,ON,24,Normal,27.41,66.13,2026-08-28 17:30:00
B002,R002,Meeting Room,10,25.08,53.99,0,0.65,0.569,0.006,0.064,0.011,ON,24,Normal,27.48,64.89,2026-08-28 17:30:00
B002,R003,Server Room,3,22.84,52.47,2,1.374,0.705,0.006,0.647,0.018,ON,22,Normal,28.380000000000003,63.62,2026-08-28 17:30:00
B003,R001,Office,12,25.08,54.64,6,0.703,0.547,0.019,0.126,0.012,ON,24,Warning,26.400000000000002,68.16,2026-08-28 17:30:00
B003,R002,Meeting Room,10,24.79,54.58,1,0.519,0.431,0.008,0.069,0.01,ON,24,Normal,26.85,64.78,2026-08-28 17:30:00
B003,R003,Server Room,3,22.99,52.17,0,1.247,0.624,0.002,0.607,0.015,ON,22,Normal,26.98,61.01,2026-08-28 17:30:00
B001,R001,Office,12,24.99,53.63,0,0.685,0.575,0.008,0.09,0.013,ON,24,Normal,27.46,63.27,2026-08-28 17:45:00
B001,R002,Meeting Room,10,25.03,52.81,3,0.6,0.492,0.012,0.079,0.017,ON,24,Normal,27.35,61.24,2026-08-28 17:45:00
B001,R003,Server Room,3,23.67,53.45,1,1.512,0.866,0.004,0.626,0.016,ON,22,Normal,26.63,62.49,2026-08-28 17:45:00
B002,R001,Office,12,24.62,53.89,0,0.619,0.506,0.007,0.086,0.02,ON,24,Normal,27.53,65.27,2026-08-28 17:45:00
B002,R002,Meeting Room,10,24.73,54.78,3,0.595,0.488,0.012,0.082,0.012,ON,24,Normal,26.540000000000003,68.38,2026-08-28 17:45:00
B002,R003,Server Room,3,22.86,54.74,1,1.335,0.696,0.004,0.625,0.011,ON,22,Normal,27.470000000000002,66.94,2026-08-28 17:45:00
B003,R001,Office,12,24.97,51.76,9,0.697,0.516,0.024,0.142,0.015,ON,24,Normal,26.46,65.55,2026-08-28 17:45:00
B003,R002,Meeting Room,10,24.87,48.43,0,0.537,0.456,0.006,0.064,0.011,ON,24,Normal,27.080000000000002,59.76,2026-08-28 17:45:00
B003,R003,Server Room,3,22.96,57.53,0,1.256,0.627,0.002,0.617,0.011,ON,22,Normal,27.64,65.17,2026-08-28 17:45:00
B001,R001,Office,12,24.76,53.39,6,0.668,0.506,0.019,0.125,0.018,ON,24,Normal,25.97,66.26,2026-08-28 18:00:00
B001,R002,Meeting Room,10,25.0,57.51,0,0.6,0.514,0.006,0.064,0.015,ON,24,Normal,26.83,68.37,2026-08-28 18:00:00
B001,R003,Server Room,3,23.49,55.47,2,1.503,0.833,0.006,0.646,0.019,ON,22,Normal,26.68,66.65,2026-08-28 18:00:00
B002,R001,Office,12,24.64,50.48,13,0.721,0.512,0.031,0.166,0.011,ON,24,Normal,27.78,64.37,2026-08-28 18:00:00
B002,R002,Meeting Room,10,24.7,57.39,0,0.544,0.462,0.006,0.061,0.015,ON,24,Normal,26.73,68.27,2026-08-28 18:00:00
B002,R003,Server Room,3,22.81,57.1,0,1.36,0.704,0.002,0.641,0.013,ON,22,Normal,26.57,69.28,2026-08-28 18:00:00
B003,R001,Office,12,24.75,56.53,0,0.59,0.484,0.008,0.089,0.01,ON,24,Normal,25.560000000000002,67.7,2026-08-28 18:00:00
B003,R002,Meeting Room,10,24.68,57.88,3,0.538,0.422,0.012,0.084,0.02,ON,24,Normal,25.450000000000003,70.65,2026-08-28 18:00:00
B003,R003,Server Room,3,23.06,55.77,1,1.333,0.672,0.004,0.64,0.017,ON,22,Normal,26.220000000000002,68.29,2026-08-28 18:00:00
B001,R001,Office,12,24.67,56.0,6,0.644,0.484,0.019,0.124,0.017,ON,24,Normal,25.56,68.74,2026-08-28 18:15:00
B001,R002,Meeting Room,10,25.01,56.54,4,0.615,0.501,0.014,0.087,0.013,ON,24,Normal,25.79,68.93,2026-08-28 18:15:00
B001,R003,Server Room,3,23.39,56.95,0,1.406,0.778,0.002,0.612,0.014,ON,22,Normal,26.46,70.68,2026-08-28 18:15:00
B002,R001,Office,12,24.48,54.39,3,0.132,0.0,0.013,0.104,0.016,OFF,24,Normal,27.48,63.72,2026-08-28 18:15:00
B002,R002,Meeting Room,10,24.58,56.52,5,0.571,0.446,0.016,0.093,0.016,ON,24,Warning,27.44,65.57,2026-08-28 18:15:00
B002,R003,Server Room,3,22.9,56.61,0,1.39,0.731,0.002,0.641,0.016,ON,22,Normal,26.580000000000002,66.42,2026-08-28 18:15:00
B003,R001,Office,12,24.51,53.11,11,0.626,0.428,0.028,0.157,0.013,ON,24,Normal,26.040000000000003,65.2,2026-08-28 18:15:00
B003,R002,Meeting Room,10,24.65,54.29,0,0.489,0.407,0.006,0.063,0.013,ON,24,Normal,25.810000000000002,65.71,2026-08-28 18:15:00
B003,R003,Server Room,3,23.02,57.19,0,1.309,0.657,0.002,0.63,0.019,ON,22,Normal,26.360000000000003,68.01,2026-08-28 18:15:00
B001,R001,Office,12,24.63,57.4,0,0.587,0.474,0.007,0.087,0.019,ON,24,Normal,26.43,67.55,2026-08-28 18:30:00
B001,R002,Meeting Room,10,24.67,56.76,0,0.501,0.423,0.006,0.061,0.012,ON,24,Normal,25.08,68.75,2026-08-28 18:30:00
B001,R003,Server Room,3,23.36,54.62,2,1.459,0.795,0.006,0.645,0.013,ON,22,Normal,25.26,68.13,2026-08-28 18:30:00
B002,R001,Office,12,24.53,55.87,0,0.6,0.49,0.007,0.087,0.015,ON,24,Normal,27.380000000000003,67.38,2026-08-28 18:30:00
B002,R002,Meeting Room,10,24.62,59.53,0,0.528,0.449,0.006,0.061,0.012,ON,24,Normal,26.240000000000002,72.09,2026-08-28 18:30:00
B002,R003,Server Room,3,22.76,54.74,2,1.35,0.682,0.006,0.647,0.016,ON,22,Normal,26.12,66.19,2026-08-28 18:30:00
B003,R001,Office,12,24.63,52.44,9,0.626,0.445,0.024,0.142,0.015,ON,24,Normal,25.64,67.7,2026-08-28 18:30:00
B003,R002,Meeting Room,10,24.47,50.98,4,0.116,0.0,0.014,0.089,0.014,OFF,24,Normal,26.26,62.31,2026-08-28 18:30:00
B003,R003,Server Room,3,23.04,54.13,1,1.274,0.641,0.004,0.617,0.012,ON,22,Normal,25.98,65.47,2026-08-28 18:30:00
B001,R001,Office,12,24.62,54.07,9,0.68,0.489,0.025,0.148,0.019,ON,24,Normal,26.5,65.77,2026-08-28 18:45:00
B001,R002,Meeting Room,10,24.46,55.52,8,0.147,0.0,0.021,0.113,0.012,OFF,24,Normal,26.06,68.42,2026-08-28 18:45:00
B001,R003,Server Room,3,23.29,56.62,0,1.441,0.786,0.002,0.64,0.013,ON,22,Normal,26.16,67.09,2026-08-28 18:45:00
B002,R001,Office,12,24.62,55.47,9,0.695,0.511,0.024,0.143,0.017,ON,24,Normal,27.060000000000002,66.44,2026-08-28 18:45:00
B002,R002,Meeting Room,10,24.62,59.75,0,0.531,0.45,0.006,0.061,0.014,ON,24,Normal,25.67,71.51,2026-08-28 18:45:00
B002,R003,Server Room,3,22.9,56.99,1,1.38,0.724,0.004,0.641,0.012,ON,22,Normal,27.93,68.43,2026-08-28 18:45:00
B003,R001,Office,12,24.56,56.29,1,0.555,0.438,0.009,0.094,0.013,ON,24,Normal,25.700000000000003,67.18,2026-08-28 18:45:00
B003,R002,Meeting Room,10,24.38,54.55,0,0.086,0.0,0.006,0.061,0.018,OFF,24,Normal,26.37,65.58,2026-08-28 18:45:00
B003,R003,Server Room,3,22.99,53.34,1,1.297,0.642,0.004,0.631,0.02,ON,22,Normal,26.14,64.49,2026-08-28 18:45:00
B001,R001,Office,12,24.39,54.02,0,0.116,0.0,0.008,0.09,0.018,OFF,24,Normal,25.19,65.99,2026-08-28 19:00:00
B001,R002,Meeting Room,10,24.54,55.47,0,0.487,0.407,0.006,0.062,0.011,ON,24,Normal,24.5,66.67,2026-08-28 19:00:00
B001,R003,Server Room,3,23.2,57.64,2,1.431,0.757,0.006,0.65,0.018,ON,22,Normal,24.75,70.45,2026-08-28 19:00:00
B002,R001,Office,12,24.53,55.31,8,0.672,0.498,0.023,0.139,0.013,ON,24,Normal,26.020000000000003,69.09,2026-08-28 19:00:00
B002,R002,Meeting Room,10,24.43,56.65,0,0.082,0.0,0.006,0.062,0.013,OFF,24,Normal,25.39,68.21,2026-08-28 19:00:00
B002,R003,Server Room,3,22.84,57.59,3,1.404,0.715,0.008,0.663,0.018,ON,22,Normal,24.830000000000002,70.53,2026-08-28 19:00:00
B003,R001,Office,12,24.58,56.82,0,0.535,0.431,0.007,0.086,0.01,ON,24,Normal,25.110000000000003,70.17,2026-08-28 19:00:00
B003,R002,Meeting Room,10,24.42,55.18,3,0.106,0.0,0.012,0.081,0.013,OFF,24,Normal,24.900000000000002,65.05,2026-08-28 19:00:00
B003,R003,Server Room,3,22.76,56.94,1,1.238,0.586,0.004,0.634,0.015,ON,22,Normal,24.18,69.75,2026-08-28 19:00:00
B001,R001,Office,12,24.5,55.77,8,0.17,0.0,0.022,0.136,0.012,OFF,24,Normal,25.62,68.32,2026-08-28 19:15:00
B001,R002,Meeting Room,10,24.53,56.07,0,0.476,0.394,0.006,0.061,0.015,ON,24,Normal,24.73,66.67,2026-08-28 19:15:00
B001,R003,Server Room,3,23.07,58.92,1,1.317,0.686,0.004,0.613,0.014,ON,22,Normal,24.58,71.86,2026-08-28 19:15:00
B002,R001,Office,12,24.6,58.34,0,0.611,0.501,0.007,0.086,0.017,ON,24,Normal,25.310000000000002,69.68,2026-08-28 19:15:00
B002,R002,Meeting Room,10,24.48,56.16,0,0.087,0.0,0.006,0.061,0.019,OFF,24,Normal,25.990000000000002,66.2,2026-08-28 19:15:00
B002,R003,Server Room,3,22.89,56.43,0,1.333,0.701,0.002,0.617,0.012,ON,22,Normal,25.900000000000002,69.0,2026-08-28 19:15:00
B003,R001,Office,12,24.73,53.42,10,0.668,0.475,0.026,0.151,0.016,ON,24,Normal,24.94,66.41,2026-08-28 19:15:00
B003,R002,Meeting Room,10,24.26,57.66,3,0.106,0.0,0.012,0.083,0.011,OFF,24,Normal,24.150000000000002,69.8,2026-08-28 19:15:00
B003,R003,Server Room,3,22.68,60.46,2,1.22,0.564,0.006,0.638,0.013,ON,22,Normal,24.48,72.87,2026-08-28 19:15:00
B001,R001,Office,12,24.42,56.88,0,0.108,0.0,0.007,0.087,0.014,OFF,24,Normal,25.28,70.1,2026-08-28 19:30:00
B001,R002,Meeting Room,10,24.31,58.09,3,0.108,0.0,0.012,0.08,0.016,OFF,24,Normal,25.42,69.41,2026-08-28 19:30:00
B001,R003,Server Room,3,23.03,58.81,1,1.345,0.693,0.004,0.63,0.018,ON,22,Normal,24.9,70.56,2026-08-28 19:30:00
B002,R001,Office,12,24.6,59.31,0,0.608,0.503,0.007,0.086,0.011,ON,24,Normal,25.040000000000003,72.15,2026-08-28 19:30:00
B002,R002,Meeting Room,10,24.64,54.56,0,0.53,0.449,0.006,0.061,0.014,ON,24,Normal,25.540000000000003,68.89,2026-08-28 19:30:00
B002,R003,Server Room,3,23.08,55.31,2,1.411,0.759,0.006,0.632,0.014,ON,22,Normal,26.290000000000003,69.64,2026-08-28 19:30:00
B003,R001,Office,12,24.65,57.04,0,0.57,0.462,0.008,0.089,0.011,ON,24,Normal,25.720000000000002,69.91,2026-08-28 19:30:00
B003,R002,Meeting Room,10,24.48,56.99,4,0.116,0.0,0.014,0.09,0.013,OFF,24,Normal,23.78,71.09,2026-08-28 19:30:00
B003,R003,Server Room,3,22.62,59.27,2,1.223,0.556,0.006,0.647,0.014,ON,22,Normal,25.360000000000003,70.65,2026-08-28 19:30:00
B001,R001,Office,12,24.28,53.74,6,0.165,0.0,0.019,0.128,0.017,OFF,24,Normal,26.4,67.4,2026-08-28 19:45:00
B001,R002,Meeting Room,10,24.21,55.77,2,0.104,0.0,0.01,0.074,0.019,OFF,24,Normal,25.2,67.93,2026-08-28 19:45:00
B001,R003,Server Room,3,23.07,57.32,0,1.343,0.701,0.002,0.621,0.019,ON,22,Normal,25.83,70.76,2026-08-28 19:45:00
B002,R001,Office,12,24.6,57.25,0,0.631,0.521,0.008,0.09,0.012,ON,24,Normal,25.700000000000003,70.45,2026-08-28 19:45:00
B002,R002,Meeting Room,10,24.59,54.83,3,0.566,0.461,0.012,0.083,0.011,ON,24,Normal,25.01,68.07,2026-08-28 19:45:00
B002,R003,Server Room,3,22.86,57.22,1,1.383,0.716,0.004,0.646,0.018,ON,22,Normal,26.23,67.58,2026-08-28 19:45:00
B003,R001,Office,12,24.47,54.68,3,0.138,0.0,0.013,0.108,0.016,OFF,24,Normal,25.060000000000002,66.03,2026-08-28 19:45:00
B003,R002,Meeting Room,10,24.58,58.27,0,0.484,0.398,0.006,0.064,0.017,ON,24,Normal,24.6,69.95,2026-08-28 19:45:00
B003,R003,Server Room,3,22.57,59.81,0,1.175,0.536,0.002,0.626,0.012,ON,22,Normal,24.14,72.46,2026-08-28 19:45:00
B001,R001,Office,12,24.06,61.0,4,0.139,0.0,0.015,0.109,0.015,OFF,24,Normal,23.48,73.48,2026-08-28 20:00:00
B001,R002,Meeting Room,10,24.15,58.92,0,0.082,0.0,0.006,0.062,0.014,OFF,24,Normal,23.17,71.01,2026-08-28 20:00:00
B001,R003,Server Room,3,22.93,58.22,2,1.304,0.654,0.006,0.625,0.019,ON,22,Normal,24.47,71.81,2026-08-28 20:00:00
B002,R001,Office,12,24.57,55.86,0,0.616,0.503,0.007,0.087,0.018,ON,24,Normal,25.020000000000003,71.29,2026-08-28 20:00:00
B002,R002,Meeting Room,10,24.55,60.8,1,0.534,0.44,0.008,0.068,0.017,ON,24,Normal,24.76,76.26,2026-08-28 20:00:00
B002,R003,Server Room,3,22.89,58.04,1,1.332,0.697,0.004,0.619,0.012,ON,22,Normal,24.51,73.34,2026-08-28 20:00:00
B003,R001,Office,12,24.43,59.34,0,0.108,0.0,0.008,0.088,0.013,OFF,24,Normal,24.76,70.44,2026-08-28 20:00:00
B003,R002,Meeting Room,10,24.7,57.03,0,0.487,0.406,0.006,0.061,0.014,ON,24,Normal,23.900000000000002,72.5,2026-08-28 20:00:00
B003,R003,Server Room,3,22.64,60.39,1,1.23,0.568,0.004,0.648,0.011,ON,22,Normal,22.82,73.25,2026-08-28 20:00:00
B001,R001,Office,12,24.06,58.24,2,0.125,0.0,0.011,0.1,0.013,OFF,24,Normal,22.66,71.89,2026-08-28 20:15:00
B001,R002,Meeting Room,10,24.3,60.76,2,0.105,0.0,0.01,0.076,0.019,OFF,24,Normal,23.92,72.4,2026-08-28 20:15:00
B001,R003,Server Room,3,22.67,60.33,0,1.222,0.59,0.002,0.618,0.012,ON,22,Normal,23.6,76.01,2026-08-28 20:15:00
B002,R001,Office,12,24.47,62.21,0,0.115,0.0,0.008,0.088,0.019,OFF,24,Normal,23.770000000000003,77.92,2026-08-28 20:15:00
B002,R002,Meeting Room,10,24.49,59.05,3,0.107,0.0,0.012,0.082,0.013,OFF,24,Normal,24.68,72.19,2026-08-28 20:15:00
B002,R003,Server Room,3,22.99,57.58,2,1.397,0.738,0.006,0.637,0.017,ON,22,Normal,25.560000000000002,69.76,2026-08-28 20:15:00
B003,R001,Office,12,24.41,55.98,5,0.151,0.0,0.017,0.116,0.018,OFF,24,Normal,23.98,67.85,2026-08-28 20:15:00
B003,R002,Meeting Room,10,24.67,57.98,0,0.506,0.419,0.006,0.064,0.016,ON,24,Normal,23.01,71.91,2026-08-28 20:15:00
B003,R003,Server Room,3,22.74,59.42,0,1.252,0.593,0.002,0.64,0.017,ON,22,Normal,22.94,71.11,2026-08-28 20:15:00
B001,R001,Office,12,23.97,57.73,5,0.16,0.0,0.017,0.122,0.02,OFF,24,Normal,23.74,72.53,2026-08-28 20:30:00
B001,R002,Meeting Room,10,24.39,56.61,1,0.091,0.0,0.008,0.07,0.013,OFF,24,Normal,23.89,70.99,2026-08-28 20:30:00
B001,R003,Server Room,3,22.68,58.89,1,1.266,0.608,0.004,0.642,0.013,ON,22,Normal,23.16,71.21,2026-08-28 20:30:00
B002,R001,Office,12,24.32,59.73,0,0.115,0.0,0.008,0.09,0.017,OFF,24,Normal,24.75,71.84,2026-08-28 20:30:00
B002,R002,Meeting Room,10,24.38,58.58,0,0.088,0.0,0.006,0.063,0.019,OFF,24,Normal,24.14,75.43,2026-08-28 20:30:00
